Rock_Type,Porosity,Permeability,Trap_Type,Seismic_Score,Proximity_to_Oil_Field,Estimated_Reservoir_Depth,Oil_Presence
Limestone,10.158336873378977,253.30851019825593,Dome,0.95705629648031,1.0079054312001767,3986.0,1
Sandstone,12.066712045413372,412.5819955026804,Anticline,0.5698284802728454,2.340980224655106,971.5,0
Limestone,1.4568816988698507,169.4350577211598,Anticline,0.4920825742208919,1.4868086832170313,1444.9999999999998,0
Limestone,10.427120127107072,16.546983712457287,Anticline,0.7098826887763147,1.1446314562208857,3548.0,1
Limestone,4.900099442671717,759.9616073522444,None,0.3539717479788637,4.970062680466093,3686.0,0
Limestone,16.325494469304054,58.37775900074886,Fault,0.070109793,1.7708436983319635,3293.4068875904763,0
Limestone,13.362285633173604,452.95270211424173,Anticline,0.9392070170650174,1.5243399630372312,809.0,1
Sandstone,9.347152187466868,734.1614755286936,Dome,0.872432358,0.2672677390243377,1896.0,1
Limestone,13.761154446143031,851.1859015964875,Fault,0.1908005996302896,2.8890453171184016,804.0,0
Shale,14.049017743691554,180.83802700575595,Fault,0.8569881878017734,3.2883612493775036,3423.9958856023472,0
Sandstone,3.9007876695039774,631.1085906022258,Dome,0.041886030455102,4.787137969220235,2703.25,0
Sandstone,15.029546698359999,377.76336333039546,Anticline,0.9463169456136572,3.048213962920869,3125.0,1
Shale,27.25095781239245,20.71236357273688,Fault,0.5695883495583133,2.556332647045965,2647.8,0
Shale,6.708378593779943,724.8845843947289,Dome,0.8282830451682474,0.2833365443885993,4463.0,0
Sandstone,0.3323565778292903,721.8549495589418,Fault,0.2241906988393989,3.1655377069941992,2039.0733940409382,0
Limestone,10.301333687237175,287.82200181664217,None,0.6870238380712053,0.9120694507598298,4442.000000000001,0
Sandstone,12.334467970204162,523.4353193,Fault,0.9344306600118266,1.2980403535909675,1595.0,0
Shale,27.963872993419585,587.0466796600433,Fault,0.1285515978604493,2.8508985099361417,4809.0,0
Shale,2.3143312225818304,778.550847237524,None,0.4302856262487571,4.962635901310019,2270.3333333333335,0
Limestone,14.177275591315668,367.62936996876505,Anticline,0.49654832411185074,0.064808836,2460.0,0
Shale,5.461893866455662,20.22971488504507,Fault,0.25028050929873774,4.709237470442238,2614.0,0
Shale,4.187966020794002,618.544533129612,None,0.2943898859392372,3.293280566753314,1463.0,0
Shale,8.732642946375732,194.28237356495376,Anticline,0.4358282342202101,2.784634685650611,2371.0000000000005,0
Sandstone,21.633682683442988,104.19017408509048,Dome,0.5064831761043883,1.8786011731985977,2933.0,1
Sandstone,18.91677703037215,706.1297524021352,Dome,0.1091697017542888,2.5344998152962788,3335.0,0
Shale,12.34123714237768,798.6511639159837,Fault,0.2214981453429862,4.394360941783076,2215.0,1
Sandstone,1.7193093003146045,616.6542187199824,None,0.6339032270481123,2.6619235653722386,1447.0,0
Limestone,25.36926274873264,329.99354711989525,Anticline,0.4647403095122474,3.674302675671095,1786.0,0
Limestone,14.361145738965677,478.7024430128539,Fault,0.8412262245742964,1.8365474280434,2378.0,1
Sandstone,12.805749863852686,442.4269592910551,Dome,0.4045986661677845,3.2183168363218675,4274.0,0
Limestone,15.94983071293449,299.0821330479075,Anticline,0.8720534313794935,4.991771756616132,1459.0,1
Sandstone,2.986395384263254,425.4937370896542,None,0.9174606572597456,4.855997839580445,3382.0,0
Shale,2.372280629299444,552.2756250747744,Fault,0.6577239053611328,3.6528822065496636,2523.0,0
Shale,13.779943224016284,512.698845570592,Anticline,0.2022807675393759,2.640321828042872,3735.0000000000005,0
Shale,5.201881986183581,566.5611045231549,Anticline,0.3853988294424772,2.5020107224988095,2920.6000000000004,0
Limestone,15.320489533415474,350.6888625,Dome,0.9028401284526588,3.608775016129956,3297.499787460994,1
Sandstone,27.43578461406168,906.2056397,Dome,0.9816874344919868,1.2383176825831508,2943.7499999999995,1
Sandstone,21.967508693657262,156.15770712655964,None,0.542374939882934,0.6121295559162965,2714.9999999999995,0
Sandstone,27.232062995325386,448.91856849614487,Dome,0.7928087754730776,1.1731994415653058,2132.6666666666665,1
Sandstone,18.85699201941849,949.6371807970204,Anticline,0.5489015787492173,2.6645125379563774,2489.7999999999997,1
Shale,13.668574693117549,638.0651481908869,None,0.5931917575579458,0.4877414706454985,3966.0,0
Shale,19.979048698943906,643.8694292737924,None,0.3939612753404252,1.7247627350153405,2809.0,0
Limestone,29.65619961,764.6579673703475,Dome,0.6204679732142538,4.223032413086879,4597.0,0
Sandstone,18.257494639197247,232.06535153432057,Anticline,0.32898640301689125,1.6720396439878398,4861.0,0
Shale,11.889005752474112,334.06373064186386,Anticline,0.769165282,4.796988662126242,4030.0,0
Sandstone,26.646275796424472,546.4731888199561,None,0.6032607945840157,3.15772385697772,2990.0,0
Sandstone,8.81446451289295,762.8085416787613,Fault,0.7585013990970072,1.144057881782694,1818.0,0
Sandstone,21.70184066564785,828.6712124321249,None,0.4990567948601377,0.1131941171437367,1752.9999999999998,0
Limestone,19.99851254638117,227.6590288881419,Dome,0.5813092636411272,3.197887799242591,3570.7500000000005,1
Limestone,25.767970479741827,701.6224311979952,Fault,0.5244381751647937,0.4976120408703832,4221.0,1
Limestone,26.76713746614319,286.90006043744984,None,0.6054648602222887,1.6399917418551986,2673.0,0
Sandstone,26.655998655734543,429.55078789706454,None,0.8370692425570705,2.132433052593586,2397.8,0
Limestone,26.059189194702768,345.0023259286775,Dome,0.4174503771125031,2.075558290912272,3646.0000000000005,0
Sandstone,15.369727485559379,921.8674438754176,Fault,0.3665172035546203,1.3410756138025466,4520.0,0
Limestone,26.736023922054283,957.5697005830358,Fault,0.4081006484742057,4.412255775200427,682.0,0
Limestone,22.086866475856503,371.978762562319,Anticline,0.7387758812075146,3.6743026756710964,2711.0,1
Sandstone,25.980323962334182,536.0409850134495,Fault,0.6882280421776911,1.6470972725864834,2685.0,1
Limestone,12.591925160838986,988.0049994541702,Anticline,0.916075049,2.851024565710947,2962.0,1
Sandstone,24.82496225,83.26679482032121,None,0.49398682055372145,3.740598034676161,2521.0,0
Sandstone,9.571317896184222,158.66915431849876,None,0.36801660256554497,4.502553218187384,2111.25,0
Limestone,21.743609248751586,434.11157803420224,Anticline,0.5673608506813306,4.630871288033117,1910.0,1
Shale,16.39605087963658,865.1211267978564,None,0.3609448553883393,1.515512109186224,3372.0000000000005,0
Shale,10.600903724150374,17.790472541321353,None,0.0496308606786312,0.4506949256130466,4583.0,0
Sandstone,15.638306364043771,511.2812385,None,0.100395919052861,1.0198115865438333,3286.0000000000005,0
Shale,10.516556901881433,19.301023260940187,Anticline,0.2977386789983404,2.4251857324325887,2041.0,0
Sandstone,11.422666969102249,206.84251165267708,Dome,0.3772496374805852,3.0531287337272865,3483.000000000001,0
Limestone,14.149895483554808,452.73050267633255,Fault,0.1035339871850548,1.7708436983319635,2578.132882954643,0
Sandstone,18.85220872922969,861.4250464,Fault,0.8793186356487398,3.869960352835728,4060.0,0
Shale,13.59802382265064,461.6806361028192,Fault,0.6137385208810799,3.0089333442581783,2639.0,0
Shale,17.467123464077588,107.3411412442748,Dome,0.41943987648995046,0.5332635871396502,3410.0,0
Limestone,8.634938965548177,299.0821330479075,Anticline,0.919934732,1.6965851267193222,4438.0,1
Sandstone,11.52122715025435,263.7960294033695,Fault,0.8866131428716211,3.9902404220949332,2765.2,1
Sandstone,16.862985120467687,326.10370933122334,Dome,0.5794318227199275,2.3711764890930254,2088.0,0
Sandstone,18.48548895637792,489.8008673462587,Dome,0.041266784,0.8171007356747726,3850.0,0
Shale,9.519164322614596,75.03464055108786,None,0.5125506468615169,2.194649717914821,3672.0000000000005,0
Shale,11.871238907213776,419.9684436881663,None,0.376086713,0.42384827399304,1949.5,0
Shale,9.193270097,400.84375225523354,Anticline,0.6160881191298282,0.24376438643051157,2584.25,0
Limestone,6.40701901,433.1416907383473,Anticline,0.9080744025295908,3.408975944613144,3459.0,0
Sandstone,25.21897934457376,386.2349767887058,Dome,0.6782500604631375,0.8171007356747726,1630.0,1
Limestone,26.09813498693067,476.37873955194425,Fault,0.076766737,2.938591417002092,4682.000000000001,0
Sandstone,23.20716305192161,145.02364800223145,Dome,0.890466258,1.218130934678938,2667.0848030822945,0
Shale,7.067646847340326,743.8850499221459,Dome,0.6102122591047313,2.8707797455418906,3769.2,0
Sandstone,6.621377578,304.9420651750981,None,0.5233487127302546,0.377249677398318,2066.0,0
Sandstone,11.704666132226889,413.22557426534206,None,0.8864163878063751,4.590057805,1335.0,1
Limestone,2.5279309846755327,317.7561455449273,Fault,0.5821631960983702,4.704823071731836,1553.1078503560827,0
Limestone,7.751779436111102,661.6638678246261,Anticline,0.5160729568195715,2.82525567177017,4896.0,1
Shale,10.844614494654362,254.2494811074426,Dome,0.5033199592829146,2.1875410830546533,3668.0,0
Sandstone,15.232564555879929,200.24089667620672,None,0.3765196406964849,2.7892241251955623,1216.0,0
Sandstone,17.078441488515733,62.06175245044111,Anticline,0.9732765453533918,0.084847173,834.0,1
Sandstone,15.574891187236211,849.6284717635227,Dome,0.4513622752009461,1.238317682583151,2943.7499999999995,0
Sandstone,27.85007316016865,465.73021316943345,Fault,0.7557051817139968,1.634243092517722,4905.0,0
Limestone,20.11339995847528,469.36673866141456,None,0.1337712673567892,0.293203504132245,3227.000000000001,0
Shale,9.101970420580567,670.5314277112857,Anticline,0.18304289249960773,2.4586101051093983,2296.0000000000005,1
Limestone,7.781992164055617,31.13121013533211,None,0.4824499011928702,1.9126653471978057,3447.4486489355795,0
Shale,19.840504196309865,242.3434156701626,Dome,0.6525349649409644,1.6966437508428955,2299.5,0
Sandstone,6.910284963070535,975.6477471,Anticline,0.7709156460354234,3.574615632105622,4338.000000000001,1
Limestone,11.274150475382587,329.57896465184604,Anticline,0.3625957159113892,3.1535316604550423,2759.025440604,0
Limestone,12.153241637635702,847.0756769513561,None,0.061211507,4.135654258102712,4401.0,0
Sandstone,23.146896351896345,510.2238253256134,Dome,0.1039377625889258,0.9491955523743822,1744.0,0
Shale,22.94328726375268,992.134344880924,Anticline,0.2476173990609443,3.5458662657979474,2368.0,0
Limestone,16.838731355136172,697.6727292439173,Dome,0.9968149760709496,1.500843993,3256.3999999999996,1
Sandstone,1.8752082453123238,354.23755481136124,None,0.4174928523515995,4.307774523351156,1733.1163059044497,0
Shale,1.20843920201941,724.1987485218724,Dome,0.43115100910911447,3.402748251850536,3836.0,0
Limestone,0.8175003585244534,666.9467732076906,Dome,0.7965909363976443,0.2223729920540174,2736.0,1
Shale,17.19609664717296,513.037034801453,Dome,0.5769109078983793,0.9117957981231412,2709.4,1
Sandstone,10.433472091466616,491.11581882275385,Fault,0.7531525089812836,4.4306000573158215,2977.0,0
Limestone,19.73848457344878,469.3667705223164,None,0.3949749995445172,0.48008720141781636,3871.0000000000005,0
Limestone,4.786198700652707,294.06272391399364,Fault,0.2790423871302602,1.1645227860775802,634.0064495909932,0
Limestone,19.810074915423822,847.7264557604723,Anticline,0.5591248655392398,2.460710704709793,1775.0,0
Limestone,18.92152333475788,972.1944571169496,None,0.3281085611065191,1.2483131463435833,2101.0,0
Sandstone,8.141645647102944,425.4937370896542,None,0.036439486,4.371943396317276,3394.0,1
Limestone,7.812093263637251,846.5741713861297,Fault,0.724695458395045,1.5980891129237806,2706.0,0
Sandstone,8.516345447721395,885.2342015867383,Dome,0.646260945,4.038651397912642,1920.3415418256832,1
Shale,14.66716550810548,613.5521031135706,Dome,0.0174955474861691,2.4291524633018513,2545.0,0
Sandstone,27.40334095426769,755.4320869740122,Anticline,0.6846383318631067,0.1409274767967189,3734.0000000000005,1
Shale,17.392993723028194,524.724276391362,Anticline,0.7268334380227363,3.4237215267946177,2647.2,0
Shale,14.6904162751838,415.8150497174457,Fault,0.4946113129235441,2.601045369781574,2367.0,0
Limestone,20.115349208160307,620.4090735428133,Dome,0.7306773700294364,4.813408492945614,4059.0,1
Shale,20.845466986380064,479.7583101105907,Dome,0.7030635376375156,4.461805403898476,2303.2000000000003,0
Limestone,18.63318974730609,330.7816860573859,Dome,0.2536201691339893,4.84088202,2536.0,0
Shale,13.252394749131213,257.73474357563657,Fault,0.4915199875712585,2.50679325659422,908.0,0
Sandstone,10.723824951143714,689.9461061732059,Anticline,0.8706008425757117,1.3543702766050032,2199.5,1
Limestone,26.19932619773185,748.3971238,None,0.48349394776564825,4.181275046857013,2586.0,0
Limestone,2.0008164421634653,4.763926855982518,Anticline,0.6487931155871676,1.3686792942491932,2874.0,1
Sandstone,13.730302888873986,277.3456548166074,Fault,0.8785807126255765,3.976535165055571,2740.0,1
Sandstone,29.51205101027273,561.4383531693237,None,0.1999041457248392,1.725233428304811,2585.0,0
Limestone,24.43695636340508,764.6579673703475,Dome,0.8768916778163262,3.966491379272438,1572.0,1
Shale,13.607369997685025,907.9080419,Dome,0.4027012862319639,2.5520077941191186,2323.2000000000003,0
Sandstone,12.92951705762466,357.5429872875801,None,0.8458996459615251,0.573990956,2280.9999999999995,0
Sandstone,17.789481029022962,278.43792360133205,Dome,0.9269101886533836,1.3974902661570416,3868.0000000000005,1
Limestone,6.883746546071272,736.94919,None,0.4885356199718922,2.1714538360646674,2424.6000000000004,1
Limestone,5.710109252851426,386.7502621300428,Fault,0.254349101,3.4731250219104712,3033.0,0
Shale,13.817402742934956,653.1605534474288,Dome,0.9192962153289052,2.768586975913215,2000.6000000000004,0
Sandstone,12.457843127184615,286.3793238578763,Anticline,0.43814432215373544,1.4162673588597303,2754.3333333333335,1
Limestone,7.305850166986088,275.77939323281987,Anticline,0.3632569373481609,2.3815418045652623,3251.6000000000004,0
Limestone,24.904529489937545,399.1673956384539,Dome,0.3840473827575243,3.6595960622375765,2579.9999999999995,0
Sandstone,15.268253430278588,46.41916257772091,Dome,0.7257690156723606,0.24934421153320452,2278.5,1
Limestone,13.090730004264502,385.0085150820636,Anticline,0.2954703428875134,4.608713751757667,2933.6000000000004,1
Sandstone,2.513729176447849,545.2418673761748,Anticline,0.2147187275428921,3.809616909,957.0476476908681,0
Limestone,19.759378235441805,691.6585144118862,None,0.7498235843610578,1.8764097258402752,3150.0000000000005,0
Sandstone,23.35150370230936,466.0190945833486,None,0.7140128012482679,2.8467845424981095,1015.0,0
Shale,17.91137709866614,400.9552386756885,Dome,0.426954445,1.3053822511395041,4195.0,0
Shale,5.147891012,319.7558973484055,Anticline,0.4188653224373109,1.9477375694946897,2885.3854686708846,0
Limestone,14.80630978768359,294.06272391399364,Fault,0.7329696677216548,1.5851331422356059,1440.0,1
Shale,25.11485892585077,35.71533165231199,Fault,0.485969647,3.2723964343660277,4470.0,1
Shale,9.335842134120275,536.5267249982388,Anticline,0.6425217051311659,2.2053706271807507,4243.0,1
Shale,5.293193114110509,297.4145972201561,Dome,0.1956477465527071,0.5807610004233571,2734.0,0
Limestone,6.021385287413766,483.0285575569968,Fault,0.8486087568391968,3.13359961474756,2183.0,1
Sandstone,10.207190186900464,176.63407352717965,Fault,0.1744660176143897,0.1599826104634821,4771.0,0
Sandstone,25.694802082877207,384.98879542131135,Fault,0.7094995493704025,2.143844589227802,2792.3999999999996,1
Sandstone,22.15517635531556,170.82258113572115,Anticline,0.5172754026732665,0.8398119819793859,2594.0,0
Limestone,10.168343260453462,380.2512366181487,Anticline,0.1587027123583364,2.4381144074816956,3039.4999999999995,0
Sandstone,26.43012254444124,646.0646344008916,None,0.2020824627402039,3.211108379052231,4012.0,0
Sandstone,5.8502694131584745,581.4654447926312,Fault,0.1932044848818513,1.1004969383777548,3815.0,0
Sandstone,14.514737267486401,724.8161333869203,None,0.08080906,2.130220517,2373.0,0
Shale,13.723668409325475,677.3226057604201,Anticline,0.3005638851119715,1.985615128025596,3068.0,0
Sandstone,27.75193669341165,657.5541115039567,None,0.1834274156124563,3.869173637577262,2499.0000000000005,0
Shale,12.14175191488976,770.8718844877473,Fault,0.7852158751252233,3.55992323,3424.0,0
Shale,7.575911689093334,519.2895037722692,Fault,0.1778032381100812,3.114643991589444,3725.0,0
Sandstone,11.126593621021502,626.8406610596307,Dome,0.8467996008147614,2.859784520770595,3157.8,1
Shale,5.156211076177405,761.0027462034302,Fault,0.7409559150623704,2.549861325168539,2819.5,1
Limestone,23.69285321203904,831.6623323550916,Fault,0.6426606518091664,2.8303173186469817,2286.6,1
Limestone,1.7322323840110798,454.1927828506727,None,0.4524818054829584,0.4512065883370858,1305.9999999999998,0
Shale,23.303714502216813,538.5989306,Anticline,0.8302846063624797,0.6256460776036282,2313.0,0
Limestone,18.76434181273984,700.541891825313,None,0.4283518101139932,4.9308844361142325,3732.0000000000005,1
Sandstone,26.137548821959577,791.9034041025449,Fault,0.5333990721877534,2.7205392576305445,3947.0000000000005,1
Limestone,17.90329259885069,683.0250087161389,None,0.1066823974817351,0.6169718187661838,2834.0000000000005,0
